product_name @ features @ price @ link
SONY WH1000XM2B @ Τύπος συσκευής: Bluetooth Headset - Κατασκευή: On-ear - Απόκριση συχνότητας: 4 Hz - 40000 Hz - Ευαισθησία: 103 dB - Συνδέσεις: Micro USB Stereo mini Jack - Συμβατό με: Smartphone tablet και υπολογιστές με Bluetooth - Μετάδοση σήματος: Aσύρματα @329@ https://www.mediamarkt.gr/el/product/_sony-wh1000xm2b-1206799.html
TRUST GXT 344 Creon @ Τύπος συσκευής: Gaming Headset - Απόκριση συχνότητας: 20 - 20000Hz - Κατασκευή: Over-ear - Ονομαστική αντίσταση: 32 Ohm - Ευαισθησία: 118 dB - Συνδέσεις: 3.5 mm Jack Plug - Μετάδοση σήματος: Ενσύρματα @49,99@ https://www.mediamarkt.gr/el/product/_trust-gxt-344-creon-1212645.html
RAZER KRAKEN PRO V2 oval @ Τύπος συσκευής: Gaming Headset - Ευαισθησία: 118 dB - Μετάδοση σήματος: Ενσύρματα - Συχνότητα μικροφώνου: 100 Hz–10 kHz - Υποστηριζόμενη κονσόλα: PC - Μήκος καλωδίου: 1.3 m - Βάρος: 322 g @89,9@ https://www.mediamarkt.gr/el/product/_razer-kraken-pro-v2-oval-1206515.html
HYPERX Cloud Gaming Headset @ Τύπος συσκευής: Gaming Headset - Κατασκευή: On-ear - Συνδέσεις: 3.5 mm jack - Μετάδοση σήματος: Ενσύρματα - Υποστηριζόμενη κονσόλα: Συμβατότητα με όλες τις πλατφόρμες - Έλεγχος έντασης: Ναι - Ενσωματωμένο μικρόφωνο: Ναι @84,9@ https://www.mediamarkt.gr/el/product/_hyperx-cloud-gaming-headset-1204011.html
LG HBS 510 @ Τύπος συσκευής: Bluetooth Headset - Κατασκευή: In-ear - Μετάδοση σήματος: Aσύρματα - Bluetooth: Ναι - Ειδικά χαρακτηριστικά: Multifunction Button Tone & Talk Auto-Reconnect - Χρόνος αναμονής: Up to 22 days - Χρόνος ομιλίας/αναμονής: -  / Up to 22 days @28,99@ https://www.mediamarkt.gr/el/product/_lg-hbs-510-1207046.html
RAZER Kraken PRO V2 oval - Green - Analog @ Τύπος συσκευής: Gaming Headset - Συνδέσεις: 1x 3.5 mm - Μετάδοση σήματος: Ενσύρματα - Συχνότητα μικροφώνου: 100 Hz–10 kHz - Υποστηριζόμενη κονσόλα: PC/ PS4 - Ειδικά χαρακτηριστικά: Ηχεία: 50mm Neodymium Ευασθησία μικροφώνου: 1kHz: -38dB ± 3dB Ευασθησία ακουστικών: 118dB Ονομαστική αντίσταση: 32 Ohm - Μήκος καλωδίου: 1.3 m @89,9@ https://www.mediamarkt.gr/el/product/_razer-kraken-pro-v2-oval-green-analog-1206840.html
SONY WH1000XM2N @ Τύπος συσκευής: Bluetooth Headset - Κατασκευή: On-ear - Απόκριση συχνότητας: 4 Hz - 40000 Hz - Ευαισθησία: 103 dB - Συνδέσεις: Micro USB Stereo mini Jack - Συμβατό με: Smartphone tablet και υπολογιστές με Bluetooth - Μετάδοση σήματος: Aσύρματα @329@ https://www.mediamarkt.gr/el/product/_sony-wh1000xm2n-1206800.html
PLANTRONICS M 75 Bluetooth Headset - (201140-05) @ Τύπος συσκευής: Ακουστικά Bluetooth - Κατασκευή: In-ear - Μετάδοση σήματος: Aσύρματα - Μείωση θορύβου: Ναι - Bluetooth: Ναι - Προφίλ bluetooth: 3.0 - Συνδέσεις: Bluetooth @29,66@ https://www.mediamarkt.gr/el/product/_plantronics-m-75-bluetooth-headset-201140-05-1197188.html
RAZER Thresher PS4 7.1 Edition Wireless/PC @ Τύπος συσκευής: Gaming Headset - Μετάδοση σήματος: Aσύρματα - Υποστηριζόμενη κονσόλα: PlayStation 4 / PC - Εμβέλεια λειτουργίας: 12 m - Επαναφορτιζόμενο: Ναι - Πλάτος: 196 mm - Ύψος: 214 mm @169,9@ https://www.mediamarkt.gr/el/product/_razer-thresher-ps4-7-1-edition-wireless-pc-1208448.html
ISY IC 1001 - (501349) @ Τύπος συσκευής: Headset - Μετάδοση σήματος: Ενσύρματα - Συνδέσεις: 3.5 mm - Χρώμα: Μαύρο - Εγγύηση κατασκευαστή: 2 Έτος/η - Αριθμός κατασκευαστή: 501346 @9,99@ https://www.mediamarkt.gr/el/product/_isy-ic-1001-501349-1182111.html
PLANTRONICS Explorer 110 Bluetooth Headset - (205710-05) @ Τύπος συσκευής: Ακουστικά Bluetooth - Κατασκευή: In-ear - Μετάδοση σήματος: Aσύρματα - Εμβέλεια λειτουργίας: Έως 10 m - Bluetooth: Ναι - Προφίλ bluetooth: 4.1 - Συνδέσεις: Bluetooth @49,9@ https://www.mediamarkt.gr/el/product/_plantronics-explorer-110-bluetooth-headset-205710-05-1197187.html
